user_id,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
3346,8207,14234,12755,11644,10773,10719,12070,11904,9273,10206
3347,5987,6972,8252,7753,8219,6126,9563,6657,7742,13534
3348,4537,14565,5247,9273,6119,5307,5311,5629,13196,5206
3349,8486,10836,14646,13474,10068,10909,13819,14446,14161,13461
3350,3775,5397,5712,8152,5371,11706,5146,3683,3829,5183
3351,12246,13556,13118,12473,13963,14151,13688,13461,14581,12138
3352,6757,6088,11706,8152,10659,9621,6282,9463,11159,6692
3353,11522,13374,12890,13156,12803,13565,12569,14234,12273,14446
3354,13028,14111,12547,14358,14465,13963,14928,13336,13787,13461
3355,12138,13461,13349,13688,14358,12547,13443,13335,13312,14716
3356,3305,3629,11706,4955,1643,12473,4584,3799,3829,1911
3357,12712,13461,14358,13963,13336,12473,13787,13273,12727,12963
3358,12796,13418,13461,13410,13335,13592,13263,13579,13735,13326
3359,10915,10909,11004,12268,11396,11706,14234,10969,14277,11444
3360,6705,9822,10836,5286,12547,13218,13028,10168,12138,8975
3361,13775,13461,13787,13359,13336,14392,14580,13410,13491,13565
3362,13485,13461,13787,13963,13118,13565,13349,14277,13688,13374
3363,10882,12949,12473,11287,12118,11159,13632,10557,14234,11256
3364,4530,14606,12138,13983,5997,5375,5786,8740,7550,2238
3365,12067,12538,13609,11155,13410,13029,14234,13346,12912,12369
3366,6605,12190,9441,11911,9942,9235,5983,6668,10773,10456
3367,12700,13963,13461,14151,13326,12547,13909,13787,13119,14465
3368,14142,14234,13963,14465,14671,13787,12916,14571,13940,13592
3369,13709,13461,13963,14665,14580,13349,14358,12547,12727,14923
3370,14163,14277,14390,14646,14185,14799,14886,13909,14944,13539
3371,759,6681,13130,1733,3753,10836,713,2915,3623,2231
3372,12005,14277,13840,13787,14812,13678,14890,13603,13580,14478
3373,7529,6653,10621,8733,5957,14504,11768,6161,14316,5741
3374,9231,10836,11159,13676,10659,12070,10989,13443,11706,11882
3375,759,6681,13130,1733,3753,10836,713,2915,3623,2231
3376,12340,12670,9441,14277,10376,10206,14580,11933,11648,14665
3377,4537,9273,6119,5961,14565,5629,13196,7742,6088,5247
3378,11018,11159,13592,11768,14151,11459,12063,14277,12547,12985
3379,5487,14175,10659,5970,12895,10206,6463,6016,5549,5942
3380,4416,6088,5238,7468,3319,6000,8152,5308,6463,12405
3381,4530,14606,12138,13983,5997,5786,5375,7550,8740,3764
3382,13056,13526,14556,14248,12405,12692,13292,14454,14277,13787
3383,8774,10659,12621,11373,12070,12405,9910,10066,7811,13161
3384,8486,10836,14646,13819,10909,13474,14277,14161,10068,13335
3385,12875,13658,14886,14277,10589,13309,11444,14527,13960,12794
3386,14889,11923,11768,13556,14151,14277,12938,13909,13963,14581
3387,12274,13410,13592,13708,12907,12932,11706,12621,13461,13485
3388,14916,14499,13580,14151,13940,13331,14812,13787,14877,14698
3389,5240,10461,8774,5629,5961,7401,5661,8152,5308,6434
3390,8252,11195,11187,9273,7950,12088,8975,10146,7811,10038
3391,9675,11904,10836,12591,11159,12821,12610,11155,12083,11018
3392,12867,12842,14605,13326,12672,12473,14283,13506,13584,13011
3393,8774,11018,12070,10659,12405,11706,10461,10066,11768,11365
3394,848,11706,14213,5212,1982,14388,4230,6463,1358,946
3395,10115,12138,13349,10836,12547,13688,12591,12232,12626,12662
3396,4144,12508,7180,14175,12839,14826,4637,12626,6463,12547
3397,7593,11658,11159,8991,9315,11706,10557,9247,9208,12088
3398,14314,13506,11706,14185,14016,13403,12842,13154,13461,14756
3399,9418,5577,13154,13326,12537,13630,12829,14944,14314,11706
3400,4581,9822,4648,6034,5441,5307,8712,6668,7535,6161
3401,9051,11706,10836,11159,10557,12591,10160,10366,8152,11762
3402,14955,13787,14473,13461,14169,13909,14151,14923,14580,13336
3403,4581,4648,6034,7468,11018,8019,12088,6463,6668,5982
3404,13309,14277,13668,14446,13460,13005,14321,13565,14436,13963
3405,12005,14277,13840,13787,14812,14478,13678,13603,14890,13580
3406,6690,8434,10206,7742,9698,7468,8152,8207,6771,9273
3407,12562,14151,13787,13513,14944,12938,13409,14035,13335,13276
3408,12172,12621,12591,11762,12473,14248,12228,14151,12932,12070
3409,3062,13230,5511,5800,4021,8152,5142,12198,5984,5339
3410,4416,3319,6088,5238,5308,7468,6000,12405,8152,6463
3411,14151,12621,14983,13592,14756,12932,13276,13119,12473,13263
3412,4581,6034,7468,5252,4648,6668,8554,5441,12088,5308
3413,10915,10909,11004,11396,11916,11444,12268,12555,10969,14048
3414,12912,13787,13369,13526,14609,14756,13640,14698,14234,14258
3415,13613,12547,13963,13118,12138,13733,13461,12956,13349,12911
3416,4102,5238,5433,4140,6131,6249,4021,8252,4017,4712
3417,4941,4713,7068,7468,5957,5420,7737,5603,5741,7321
3418,4581,4648,5238,6654,6804,6034,4577,5441,6119,12088
3419,3693,5252,4715,6088,5961,5146,3888,3424,5308,5366
3420,12274,14151,13410,13708,13592,13461,11706,13777,13485,12547
3421,14890,13674,14517,14277,14756,11768,14234,13818,14478,14446
3422,12800,13374,12908,13787,13476,11159,13565,13461,13336,14923
3423,13100,13505,13335,14277,13777,12070,13746,13506,14756,13909
3424,4581,4648,12088,6034,11018,7468,4853,5238,11768,13104
3425,14583,14536,13140,14742,13336,14608,10189,14665,13963,10605
3426,4838,14204,8152,6519,12425,8631,5739,6602,7235,10763
3427,6705,9822,10836,5286,8367,13028,13218,8978,8975,6937
3428,12956,13336,13410,13787,13104,13349,13461,14234,13506,13909
3429,13748,14277,14185,14240,14944,14580,14392,14096,13176,14605
3430,12125,14947,13263,10330,12232,13306,12238,13104,12535,13335
3431,12555,12138,13461,13688,13309,13349,13676,14935,13118,13668
3432,6592,6497,6658,6456,14719,6811,13267,6408,13987,11623
3433,11373,13331,12232,13369,12621,12386,12821,13161,12105,13292
3434,12938,13335,14277,13127,14646,13161,13963,14500,13692,13276
3435,8774,11018,12070,10659,12405,11706,10461,10066,11768,11365
3436,9419,10589,12105,11386,12547,12634,12138,10621,13868,12232
3437,13787,13336,14580,13963,13476,13461,14608,14852,14944,4021
3438,10569,12190,14345,13461,11706,12572,10836,11920,7587,11159
3439,12131,13309,14277,13668,12154,10836,12547,10207,12812,14446
3440,5232,5957,13461,10621,7574,9822,6034,12138,8733,6668
3441,10783,12138,12318,10621,9645,11762,6519,11159,14240,11768
3442,5232,5957,13461,10621,7574,6034,9822,8733,9194,12138
3443,9372,11159,10066,11706,13983,10557,12190,10000,12476,10844
3444,9286,11159,9165,10836,12232,14277,12214,13042,11332,11911
3445,5232,5957,13461,7574,7535,6034,8733,5249,5741,6668
3446,7697,14701,4671,14277,12240,10304,12297,12268,12709,13461
3447,12456,13461,13787,14124,14358,14944,13578,14390,13369,14983
3448,3305,3655,12473,11706,1637,12202,1643,4955,13230,4459
3449,11148,11195,13278,12591,12473,13028,11706,12070,13647,10836
3450,11768,12190,13461,13216,10557,13349,11887,12138,13410,12246
3451,13461,13963,13787,14358,13336,13579,13349,14608,14580,14923
3452,13782,13963,13533,14082,13309,12236,13565,13461,14277,14446
3453,12558,12876,12711,13770,13676,13112,13556,12591,12780,12692
3454,5232,5957,13461,7574,7535,9822,6034,6668,9135,8733
3455,12460,12473,13292,13461,13506,13787,13335,13485,13688,13556
3456,13415,14473,13410,13326,13336,14174,13811,13678,13909,13428
3457,13865,13461,13963,14852,14698,13565,13668,13309,13161,14277
3458,5612,10659,9273,7550,10206,7086,9051,6282,7593,7534
3459,13787,13461,13336,13963,14358,13369,14698,14923,14392,14580
3460,13858,12591,13443,14606,14556,13028,13336,13818,14258,12138
3461,5998,11706,10461,6352,10441,6161,10696,6246,12816,8252
3462,4783,8252,5484,5987,6664,6780,4899,5117,5397,4333
3463,8175,1076,13819,13940,2474,1733,12816,810,11706,9038
3464,9645,12138,12190,12273,12591,13461,11911,10836,8740,14446
3465,5486,9551,7974,5828,9942,5352,8286,6220,8252,10206
3466,6054,10836,7811,7700,8840,6272,12591,8740,8554,9645
3467,4519,8252,7742,6126,4561,5987,5619,6208,5911,7468
3468,13283,13461,13787,14580,14358,13336,14923,13963,13410,14901
3469,4741,5371,5487,6230,9867,5252,5484,5248,6463,3995
3470,8990,14443,12388,10206,11256,13000,11159,12538,12238,13351
3471,8022,7262,7811,10441,10552,12418,11524,6784,9901,12116
3472,12474,13869,13506,14944,13443,13335,12473,13258,13592,12842
3473,12503,12473,14728,13276,12759,12906,12859,13963,12569,13711
3474,12312,14248,12621,12473,13276,12256,13292,11706,14520,13427
3475,8796,12908,13461,14632,6804,8152,10207,11187,5957,11365
3476,12585,13840,12473,12274,14277,14035,12591,13787,14151,14646
3477,4581,4648,6463,7468,5621,5252,6235,6378,6000,5441
3478,8486,10836,13474,10909,10068,14646,12190,13819,14446,12906
3479,13507,13461,13565,13775,13676,14668,13276,13190,13485,14580
3480,12700,13461,12547,12138,14151,12473,13119,14234,13963,13349
3481,11665,11800,12088,12261,13112,11762,12591,11706,12369,13429
3482,5619,7742,11155,8252,6894,6208,6244,6972,9247,7468
3483,9645,12138,12591,12273,10836,13461,11911,13983,11706,12190
3484,13579,13336,13787,14556,13461,14698,14277,14174,14248,14075
3485,9531,11159,10836,11768,12051,10557,12547,9972,9247,12232
3486,12588,13461,12591,13579,13963,12547,13012,13592,14358,13688
3487,13928,14234,14242,12895,13369,13418,13410,11325,13326,13828
3488,11798,13695,13384,13692,13263,12535,12900,13098,12369,13556
3489,8978,11706,9822,8252,8975,11214,9139,9273,12286,8712
3490,9718,11604,13461,11768,8740,12138,10718,12410,14852,14446
3491,14547,14277,14665,13461,14852,14355,14174,12473,14608,14983
3492,13506,13461,13336,14944,11706,13787,12473,14016,14240,13335
3493,14976,14608,13586,14263,13614,14443,12612,14321,13461,14591
3494,14277,14646,14886,13787,13840,14756,14185,14096,14944,14983
3495,6789,13729,13461,12632,8740,12190,14833,14018,12410,9447
3496,6982,10206,13705,7610,8252,11159,14277,8684,11768,8118
3497,12941,13592,13579,13609,12842,13104,13410,13777,12912,13369
3498,13748,14277,14185,14944,14698,14392,14096,14313,14580,13579
3499,6272,7974,8733,7811,11001,6034,7942,6668,6054,6653
3500,2532,5249,13798,3835,4200,3393,3232,3731,4558,3193
3501,3305,12473,1637,4955,3655,12202,1643,11706,3829,2256
3502,11798,13384,13695,13692,13263,12535,13098,12900,13556,12198
3503,8328,12088,10160,9247,10461,9044,10773,10450,8252,8434
3504,12984,14277,13278,13384,12591,13529,12232,14665,13372,13909
3505,8175,1076,13819,13940,2474,1733,12816,810,11706,9038
3506,6764,10206,8207,9273,8676,6463,8431,7950,8252,7942
3507,10621,13309,12908,12138,12591,11365,13276,13156,14277,13461
3508,12875,13658,14886,14277,10589,13309,11444,13960,14527,13641
3509,11798,13384,13695,13692,13263,12535,13098,12900,13556,12198
3510,12655,13461,13565,13782,10357,12547,9942,12138,12813,12555
3511,3379,4501,8252,5631,12270,12121,13263,2265,12268,5961
3512,11798,13384,13695,13692,13263,12808,12535,12900,13556,13098
3513,12985,14151,13335,14877,14234,12842,13409,13777,13119,13410
3514,7281,10228,6094,7083,11584,12341,14248,7851,12793,12400
3515,11798,13384,13695,13692,13263,13098,12535,12900,13556,12198
3516,14142,14234,12916,14571,13331,13409,14671,13963,13537,13909
3517,9286,11159,11913,12232,12124,13042,12214,10066,12114,13468
3518,13349,13461,13688,14358,13335,12138,13336,14716,13963,14935
3519,14313,12473,12842,14277,13773,13335,13909,13122,13549,14151
3520,9910,11706,10773,12181,11155,12322,12070,11658,11561,14234
3521,6859,8554,10836,10567,11768,8252,13461,12218,8733,11187
3522,13549,14473,14103,13941,13336,13787,14553,13410,14678,14698
3523,14128,13692,14436,14248,12369,13263,14174,14698,13332,13410
3524,14104,13963,14923,13461,13787,12547,13335,12908,13537,13003
3525,8272,9822,12190,10557,11159,12727,11706,10687,7742,9987
3526,14400,13787,13369,11706,14983,13792,14713,13678,13580,14103
3527,13859,14277,14756,13840,14521,14944,14432,13787,14833,14473
3528,13561,13211,12650,13535,12912,13218,13811,13491,14355,11706
3529,10670,14151,12538,13909,12473,14358,13777,12246,11159,13288
3530,6254,8252,7001,8505,9012,11652,8272,8152,9273,10206
3531,6067,8740,11819,6054,6668,10038,7811,8328,7700,6018
3532,2898,5354,5397,4663,4991,5507,3799,3429,4180,4859
3533,9292,14277,14096,13980,12341,14520,13461,14918,13335,14175
3534,11615,12965,12591,13156,12232,11669,12204,13461,11405,14580
3535,13402,7777,3320,13230,12121,14911,7811,12268,12711,12612
3536,13384,13369,13787,14240,14944,14248,14234,14392,12842,14877
3537,4925,10960,8152,5095,7001,5420,6309,6087,4740,5982
3538,12355,13211,14254,7643,14556,13374,12727,13561,6633,12839
3539,3062,4021,4658,3799,4487,6653,4459,5166,4338,6262
3540,12562,13787,14944,13963,12938,13513,14151,13840,14277,13331
3541,4321,5386,6054,6067,6034,8554,4651,5982,3764,9194
3542,12918,13278,12473,13556,14944,13909,13374,13276,13869,14355
3543,13152,14983,13963,13592,13263,12473,13584,14277,12700,12547
3544,10320,12232,12318,14632,12246,14665,13688,12908,13485,13331
3545,7871,7811,13072,12138,11768,8768,6681,8740,13349,10160
3546,11798,13384,13695,13692,13263,12535,13098,12900,12198,13556
3547,14437,14473,11706,13336,12088,12626,13678,13410,11159,13156
3548,6981,8962,11706,10441,8152,7468,11350,12405,7811,10022
3549,14446,14529,14277,13565,13668,13309,13963,13678,14756,13461
3550,1752,8891,14606,2100,6463,3030,2629,5238,1903,1862
3551,5950,7417,13025,13819,12198,13403,7811,5812,5961,6352
3552,7281,10228,6094,7083,11584,12341,14248,7851,12793,12400
3553,12915,13326,14647,13909,13410,13443,12882,12473,13506,12538
3554,9885,13909,11706,9905,11722,14277,11060,11256,11487,14016
3555,14107,13461,14877,13565,14277,14185,13336,13335,14234,14852
3556,3379,4501,8252,12121,5631,12270,13263,2265,12268,5961
3557,12610,14151,14877,13461,14665,13349,12591,13410,13336,13579
3558,4321,5386,5982,12662,6067,4651,13709,5948,5397,14096
3559,4321,5386,8554,6067,6054,6034,3764,4651,5982,9194
3560,8486,10836,14646,13819,13474,14277,10909,13335,10068,14446
3561,10489,11515,9372,13211,10621,11159,11174,14883,11561,11706
3562,12138,13461,13349,13963,13335,13688,12591,13592,13161,13443
3563,3849,4658,3540,5420,7974,4577,7950,4713,7468,5485
3564,13157,14277,13592,11706,11768,14174,13909,13263,13326,13410
3565,10687,11706,12900,9822,12547,12138,13688,12190,14234,11256
3566,6282,13819,848,7810,13686,9910,7811,13812,12898,6463
3567,6545,6390,11706,8505,6282,7196,11256,8152,6088,6005
3568,12270,13169,13263,14055,13556,13592,13156,13309,12646,14248
3569,10769,11274,5249,7348,6596,11380,11757,11786,10096,9969
3570,6016,8505,7811,6088,10659,7638,8152,7550,10206,7468
3571,14480,13461,13963,14935,13676,12780,13276,13335,13565,13688
3572,13709,13461,14277,14392,13963,14580,13787,14358,14698,13535
3573,11449,11706,13156,10692,12247,13161,10836,12083,13336,11762
3574,14642,13787,14355,12473,14392,14983,14698,13963,13403,13369
3575,13528,13461,14206,13840,13637,13579,13787,14580,13276,13485
3576,759,6681,13130,1733,3753,10836,713,2915,3623,2231
3577,14446,14529,14277,13565,13668,13309,14756,13678,13963,13461
3578,6251,12138,10357,8733,12190,13461,6119,14811,10281,13676
3579,3642,6282,8712,5479,5252,6496,6463,12473,5791,6161
3580,12322,14277,13592,14556,11706,13579,13161,13292,12547,12405
3581,8396,14234,13535,11301,13443,12912,9717,12198,14556,10032
3582,8554,10836,11706,10557,11882,10160,9044,9208,12121,11345
3583,8774,12405,14513,12591,12177,10659,13161,12907,12274,11768
3584,6939,13230,8034,7696,6845,6894,12757,14553,5896,6997
3585,12941,14108,13579,13787,13369,13609,12912,12842,13336,13592
3586,10074,12138,12547,13133,12273,13565,14277,10461,10836,13309
3587,12732,13309,13439,12190,14321,14580,12341,12626,13818,13676
3588,12864,13012,14277,14174,14240,13005,13461,12202,12900,14234
3589,9969,7494,13140,3764,10605,3998,13425,12149,3806,13169
3590,10160,10836,11904,10621,11155,12232,12591,10066,13335,12070
3591,9210,12246,9903,12190,14277,10164,14632,13461,14580,14321
3592,6205,11706,8252,8152,6352,7593,10854,5961,8726,6282
3593,10160,10836,10621,11904,12591,11155,12138,11365,12070,12906
3594,14440,14277,14436,14096,14606,14520,14321,14392,13565,14527
3595,11247,11904,12088,12141,10160,13335,11365,14035,12657,12910
3596,14045,14121,13592,14247,12194,14763,13263,10537,13787,13410
3597,12236,13782,14277,14436,13963,13309,13668,14520,13565,13169
3598,8406,10557,11706,8152,10692,10897,12538,11072,9031,9717
3599,4658,5982,6088,8152,11168,5013,6131,6463,14608,4757
3600,10160,10836,12591,11373,11904,12513,9273,12821,10621,11155
3601,13648,14473,13577,13630,14799,13119,13331,14756,14185,13909
3602,10160,10836,11904,11155,12591,12232,12906,10066,12070,11350
3603,10865,12232,12591,13369,11159,10843,13590,11287,12051,13688
3604,10160,10836,11904,10621,12232,11155,10066,12591,12513,11045
3605,5404,6382,6434,5308,5096,5112,7550,13471,4993,4676
3606,3305,3799,12473,4955,11706,3829,3655,4459,1637,12202
3607,14261,13787,13336,13359,13369,13461,11706,14580,14127,14465
3608,9822,11706,10687,12473,8712,13688,10835,13028,12670,11882
3609,10074,12138,12547,13565,10836,12273,11706,12190,13309,13461
3610,14678,14756,13787,14355,14277,14245,14151,14553,14983,13369
3611,14803,14698,13161,13336,13787,13485,13410,12051,14938,14556
3612,14429,13410,13485,13637,13787,12939,14580,14803,13537,13369
3613,4021,13230,4459,4980,14277,5534,2764,14759,4931,14944
3614,13864,14277,13909,14390,13787,14983,13656,14313,13940,14163
3615,13386,14756,2752,14678,14277,14911,8930,12268,8152,14314
3616,14890,13674,14517,14277,14756,14478,11768,14234,13787,13818
3617,14066,13461,14665,14321,13557,13963,13526,14852,13676,13565
3618,9687,11706,13609,13579,10773,12229,11515,10651,11995,10696
3619,5249,6596,11757,13676,14066,14406,7348,14248,12120,13425
3620,14890,14234,14446,14552,14756,13674,11768,14277,13695,14517
3621,14890,13674,14517,14277,14756,14478,13787,11768,14234,13818
3622,11909,12704,13592,12535,11992,12386,12473,13263,11762,13152
3623,3706,5308,5923,6034,7468,5238,5492,6114,4767,6382
3624,12670,12473,12266,12246,12727,12547,13309,12190,14358,13312
3625,5982,8505,9910,8152,13542,7737,6771,10848,10773,6463
3626,13580,13787,13678,13335,14812,14151,13963,13565,12359,13584
3627,12670,12266,12473,13028,12547,14358,14234,13592,13410,11882
3628,14890,13674,14517,14277,11768,14756,14478,13787,14234,13818
3629,10621,12138,12908,10160,11365,11706,11018,13309,12591,11904
3630,9770,14234,11706,13336,8918,14314,13156,13668,13410,14333
3631,13529,14240,13787,14248,13909,14277,13118,13369,13476,14151
3632,12513,12591,12821,13276,12767,14248,13410,12369,13427,13369
3633,12670,12266,12473,13028,14358,14234,13410,12547,13312,12727
3634,12556,12070,14277,14944,13592,13276,13374,13156,13161,14248
3635,10312,10206,11992,12138,12947,11159,11882,8879,9235,10027
3636,14247,13335,14174,13609,13410,13401,14499,13369,14542,13461
3637,14247,13335,14174,13609,13461,14499,14542,13410,13369,13401
3638,3919,4726,8740,14321,5420,4906,6119,9697,6412,14045
3639,11365,13098,12198,12246,11768,11972,9631,12381,11018,11187
3640,6664,11768,10206,14606,7468,11652,11155,14741,8554,8252
3641,14247,13335,14174,13401,14499,14542,13609,13369,14217,13410
3642,14247,13335,14174,13609,13461,13410,13401,14542,14499,13592
3643,13297,13140,13335,13963,14500,13326,13461,13787,13819,14277
3644,14247,14174,14542,13335,13369,14983,14376,13592,13539,13609
3645,14811,13676,13507,13027,13565,13190,13461,13485,13775,9925
3646,3902,5397,12670,6584,10557,4853,5420,4720,7737,5002
3647,8712,11706,9822,12473,12538,12670,11644,11561,12138,10557
3648,14247,13335,14174,14542,13461,14217,13609,13410,13401,13592
3649,11308,11159,12473,12232,13609,12386,12546,10836,12273,12318
3650,14136,13414,13535,13331,14277,13278,14877,13461,14096,13556
3651,13461,13336,13787,14665,13963,13349,13335,12547,14195,14580
3652,14247,13335,14174,13609,13410,13401,13369,14499,14542,13461
3653,12346,14277,11706,13156,13837,14446,13214,12070,12366,13461
3654,3902,5397,12670,6584,10557,4853,5420,4720,7737,5002
3655,9686,13461,11706,14901,10461,10180,11768,12138,13491,12547
3656,9686,13461,10461,14901,11706,11768,12138,10180,13491,12547
3657,9686,13461,10461,14901,11706,11768,12138,10180,13491,12547
3658,14247,13335,14174,13461,13410,14499,13401,13609,13369,14542
3659,9686,13461,14901,10461,11706,12138,11768,13491,10180,12547
3660,9686,13461,12138,14901,11706,10461,11768,10180,12547,13491
3661,3902,5397,12670,4720,5420,10557,5957,4557,5002,6584
3662,9686,13461,11706,10461,12138,14901,11768,10180,12547,13491
3663,9686,13461,14901,11706,10461,12138,11768,13491,10180,12547
3664,8269,11658,10773,11706,11155,11217,11159,11256,7811,13777
3665,9686,13461,10461,14901,11706,11768,12138,10180,13491,12547
3666,12017,13963,12149,14333,12138,13349,14581,14277,13668,13335
3667,13603,13787,14923,14103,14812,13461,13410,13336,13369,13579
3668,12410,13461,13491,13485,13565,12138,13526,14277,13012,12346
3669,14724,4955,13556,12477,12138,12246,13118,13156,14263,13668
3670,13546,13309,14277,13565,13557,14321,13556,12297,14263,14478
3671,9941,11646,8593,12898,12128,12084,3829,9191,12232,10330
3672,9686,13461,14901,13491,12555,11892,11706,12190,13688,12138
3673,9686,13461,11706,12138,10461,12547,11768,12555,13491,10180
3674,4565,8252,5961,6124,5970,14606,6650,8712,11706,6664
3675,13724,13963,14901,14092,13787,13263,14580,13886,13461,14672
3676,7562,5603,11155,8152,11706,11561,12088,12413,9910,10773
3677,14890,14552,13963,14978,14446,14983,13818,14358,12879,14234
3678,10068,11706,11764,11611,10557,10836,12036,13461,9822,12547
3679,9686,13461,14901,11706,10461,13491,11768,12138,12547,10180
3680,13032,14277,13401,14983,13787,13963,13116,13335,12938,14580
3681,9686,13461,14901,11892,12138,11706,12190,13491,12555,11768
3682,13139,13577,13461,13476,14326,14191,13787,14668,14248,13336
3683,4708,14591,4707,5575,4705,6010,6507,9560,5965,7811
3684,9718,11604,13461,11768,8740,12138,10718,14852,14446,12410
3685,10557,11706,12473,10836,11159,11768,11561,12063,13708,12274
3686,13299,13461,14234,14580,14277,14642,14358,13533,14983,14877
3687,10670,14151,12538,13909,12473,14358,13777,13288,11159,11706
3688,11874,13485,11706,12621,14151,12626,12907,11373,12932,13592
3689,9686,13461,14901,13491,12138,10461,11706,12547,11892,12555
3690,12670,12266,12473,13028,13410,14234,12547,14358,12513,13312
3691,13120,14944,13384,12842,12473,14240,14248,13369,14234,14358
3692,4565,8252,8712,6124,10146,5827,5961,5970,5397,14606
3693,5814,8740,7754,8365,7871,12067,12906,9541,8152,10557
3694,11369,11942,12610,12169,10836,11060,12070,12013,12232,12821
3695,11639,11706,12555,10178,11972,13169,13309,10557,11665,12138
3696,6062,10909,8733,10527,8319,7582,5670,7172,7950,8740
3697,11369,10836,12169,11942,12232,12051,11350,11768,11060,12610
3698,5762,11159,5603,11706,7754,10659,6434,10054,9071,10206
3699,13278,14277,13461,12473,14136,13556,13840,14035,13787,14016
3700,13529,14248,14240,13118,13909,13369,14151,13787,14277,13005
3701,9167,13592,12063,9656,12221,10836,11706,12670,12113,12048
3702,13832,13384,13748,13401,14812,13840,14242,14185,14944,13787
3703,14890,13674,14517,14277,14478,11768,14756,14234,13787,13818
3704,11369,10836,12169,12232,11942,11350,12610,11060,11768,12051
3705,12670,12266,12473,13028,14234,13309,12547,14358,13312,12727
3706,9476,11321,12190,12591,13169,12318,9521,11287,13819,10066
3707,11764,13369,11706,14234,13592,13410,12842,13787,13336,12956
3708,8777,12138,10836,9273,10557,6804,12017,11155,11706,11365
3709,6789,8975,7811,13461,8159,7582,10659,7485,8590,9645
3710,7318,8252,11187,12670,12088,9286,12138,7705,13028,8712
3711,14636,13335,14542,13461,13676,14321,13369,14234,13491,13775
3712,11369,10836,12232,12169,11942,11350,12610,11768,12328,11060
3713,5402,12274,5986,11768,11239,10206,6771,14812,8774,11045
3714,14247,13335,14174,13461,13401,13410,14542,14217,13609,14499
3715,8157,11768,12547,11706,12865,11018,10687,13818,12272,12273
3716,13291,14321,12783,14277,11113,13309,12268,13556,12202,10461
3717,13775,13461,13787,13336,13359,14392,14580,13410,13491,13565
3718,13461,13963,14202,14358,14206,14923,14580,13336,14392,13476
3719,12559,12473,13369,13403,13752,13336,13326,14283,13476,12913
3720,7488,10146,10792,8975,11155,10409,9476,10143,10557,7353
3721,10074,12138,12547,13565,12190,13309,10836,12273,12654,13507
3722,11349,13156,11753,12036,13005,12070,12906,13309,12654,12662
3723,9686,13461,14901,12138,11892,10461,10357,12555,12190,12547
3724,1357,12138,14037,2502,13288,2895,5961,2413,4537,5397
3725,13580,13787,13678,13335,13963,14631,14812,13818,12359,14499
3726,14136,13414,13535,14277,13331,13278,14096,14877,14234,13556
3727,11369,10836,12232,12169,11942,11350,12610,11060,12328,11768
3728,14665,14358,14580,14877,14698,13963,13461,13336,14678,13787
3729,10068,10836,11159,12036,13349,12908,11768,9988,10173,10909
3730,9988,13688,12138,13335,13461,10068,13104,12908,11018,13369
3731,9988,12138,13688,13461,13335,13104,12555,11018,10068,10038
3732,10687,12138,9822,11706,13688,12547,12900,11952,12190,14967
3733,6041,10226,10792,8962,7810,9273,6352,7742,6997,6022
3734,13586,13309,14096,14520,14608,14277,14314,13890,14124,14976
3735,14302,13787,14646,14852,13369,14698,14756,14242,14609,14944
3736,12836,13556,14151,13579,13410,14277,13787,14944,14983,12473
3737,3902,5397,12670,10557,6584,5420,4853,7737,5002,4720
3738,5019,5965,5982,9012,6981,8740,12232,12006,4695,8774
3739,8207,8152,10206,9273,11312,12318,10160,8431,13161,10330
3740,9663,13369,11373,14698,13374,14277,13414,12105,8426,11706
3741,12475,14277,13263,13592,13940,14436,12739,12911,13695,13579
3742,5069,8712,5827,5961,7754,9541,5663,5911,6034,8740
3743,2485,4140,4660,2713,3619,4304,6030,6272,6673,3733
3744,3305,11706,12473,4955,1637,13263,3829,3799,3655,4561
3745,14813,9392,13156,13788,14096,13565,13676,14087,11706,14852
3746,7936,11287,10645,9689,10773,9822,9247,8814,8016,11561
3747,10160,10836,10621,11904,12906,11365,11155,12232,10066,12591
3748,9857,11706,11159,13777,12538,12546,14520,12318,10066,11350
3749,13463,14234,13787,14358,13369,14877,14082,13909,13335,14446
3750,5140,5307,8712,7468,5663,5286,6378,6894,5791,5420
3751,5982,8505,7488,8152,7737,8774,8252,6463,6363,10180
3752,14142,14234,13331,13409,13963,12916,14571,14671,13940,13537
3753,3838,7884,13641,7582,4590,3764,6034,7833,6412,6301
3754,14679,13140,14277,12268,12405,11763,14579,14527,9969,12425
3755,13424,13331,14103,14580,13401,13414,13369,14698,12711,12105
3756,874,6352,5631,4658,13580,9042,13819,2402,3774,5813
3757,8378,12138,10836,11155,8152,11706,12088,13461,12366,8777
3758,10670,14151,13909,12538,12473,13777,14358,13288,14665,12476
3759,10582,11763,8665,11870,12287,12405,12198,11811,12425,9394
3760,874,6352,5631,4658,13580,9042,13819,2402,3774,5813
3761,6998,8252,9476,9942,6668,13819,10909,13474,8975,7312
3762,1951,8445,8814,4720,2831,10676,2893,4258,4817,4174
3763,6718,14215,7224,9273,10659,8152,6463,12198,8962,5252
3764,11094,12232,12821,14017,10836,11373,12204,11597,11159,13602
3765,4658,5982,6088,8152,5013,10773,5117,6463,11168,14608
3766,12903,14151,13349,13309,12246,14234,12536,13374,13028,14935
3767,7001,12018,9910,11256,10330,11159,9273,10206,11768,10659
3768,11226,11706,12473,13156,10773,13263,14234,14553,12670,14791
